organization_id,organization,balance_audit_type,balance_type,balance_version,submission_date,issue_date,valid_until_date,balance_score,documents
44787.0,K.u.F. Drack GmbH & Co KG,Peer,M4.1,Standard,04-11-2014,31-12-2014,31-12-2016,443.0,Report+Certificate
44803.0,KOCHUNDSIMON GbR,Peer,M4.1,Standard,30-04-2015,31-05-2015,31-05-2017,290.0,Report+Certificate
44805.0,basilikum – soulfood,Peer,M4.1,Standard,30-11-2016,30-12-2016,30-12-2018,581.0,Report+Certificate
78890.0,lands,Peer,M5.0,Compact,13-12-2016,28-02-2017,28-02-2019,781.0,Report+Certificate
44809.0,LANG HOLZWÄRME GMBH,Peer,M4.0,Standard,10-04-2013,30-12-2013,30-12-2015,325.0,Report+Certificate
44813.0,Eissalon Franz Leonardelli KG,Peer,M4.1,Standard,12-05-2013,30-06-2012,30-06-2014,360.0,Report+Certificate
44816.0,Jochen Lindenfeld Agentur für Kommunikation,Peer,M4.1,Standard,28-02-2017,30-04-2017,30-04-2019,377.0,Report+Certificate
44820.0,GÄRTNEREI LÖWENZAHN,Peer,M4.0,Standard,11-03-2013,30-06-2013,30-06-2015,651.0,Report+Certificate
44823.0,MAKAvA delighted GmbH,Peer,M4.1,Standard,31-05-2014,31-07-2014,31-07-2016,624.0,Report+Certificate
44825.0,Malermeister Andree Antosch,Peer,M4.1,Standard,30-03-2015,30-04-2015,30-04-2017,300.0,Report+Certificate
44827.0,MaranVEGAN GmbH,Peer,M4.1,Standard,27-06-2016,31-12-2016,31-12-2018,655.0,Report+Certificate
44832.0,Meierei Horst eG,Peer,M4.1,Standard,08-04-2015,30-04-2015,30-04-2017,419.0,Report+Certificate
44845.0,Mercacultura GmbH,Peer,M4.1,Standard,31-05-2014,31-07-2014,31-07-2016,541.0,Report+Certificate
29734.0,Metzler Käse – Molke GmbH,Peer,M4.1,Standard,18-04-2014,31-05-2014,31-05-2016,568.0,Report+Certificate
14995.0,Mode & Sport Moreau GesmbH,Peer,M4.1,Standard,01-09-2015,31-10-2015,31-10-2017,384.0,Report+Certificate
44856.0,klasse idee gGmbH,Peer,M4.1,Standard,15-09-2015,30-09-2014,30-09-2016,462.0,Report+Certificate
44858.0,Oktoberdruck AG,Peer,M4.1,Standard,10-04-2013,31-12-2013,31-12-2015,557.0,Report+Certificate
44860.0,OWUS Berlin-Brandenburg e.V.,Peer,M4.1,Standard,18-12-2015,31-12-2015,31-12-2017,522.0,Report+Certificate
44864.0,PersonalDock GmbH,Peer,M4.1,Standard,28-03-2014,28-02-2014,28-02-2016,421.0,Report+Certificate
44867.0,Quartiermeister – korrekter Konsum GmbH,Peer,M4.1,Standard,18-12-2015,31-12-2015,31-12-2017,665.0,Report+Certificate
44869.0,Quatsch mit Soße – Stefanie Griesse,Peer,M4.1,Standard,30-09-2014,30-09-2014,30-09-2016,407.0,Report+Certificate
44871.0,RABOLD UND CO. e.U.,Peer,M4.1,Standard,30-04-2017,31-05-2017,31-05-2019,495.0,Report+Certificate
44874.0,ray facility management group Nils Bogdol GmbH,Peer,M4.1,Standard,31-01-2017,28-02-2017,28-02-2019,463.0,Report+Certificate
44932.0,Biohof Reumann,Peer,M4.0,Standard,09-04-2013,30-06-2013,30-06-2015,603.0,Report+Certificate
44937.0,Rudolf Steiner Haus Hamburg e.V.,Peer,M4.1,Standard,31-01-2014,28-02-2014,28-02-2016,405.0,Report+Certificate
44942.0,Schachinger Logistik Holding GmbH,Peer,M4.1,Standard,31-03-2014,31-03-2014,31-03-2016,314.0,Report+Certificate
44946.0,Schirnhofer Gesellschaft m.b.H.,Peer,M4.1,Standard,30-10-2012,30-06-2013,30-06-2015,442.0,Report
44949.0,Naturgarten Schönegge Schönegge GmbH,Peer,M4.1,Standard,07-06-2015,31-12-2015,31-12-2017,732.0,Report+Certificate
44951.0,SPES GmbH,Peer,M4.1,Standard,22-12-2014,30-04-2015,30-04-2017,774.0,Report+Certificate
44953.0,Sroka Stahl- und Anlagenbau U.G. & Co. KG,Peer,M4.0,Standard,09-03-2013,30-06-2013,30-06-2015,408.0,Report+Certificate
44955.0,EVA STEIGER NATURGESTALTUNGEN,Peer,M4.0,Standard,10-04-2013,30-12-2013,30-12-2015,526.0,Report+Certificate
44957.0,Sterntalerhof – Verein für ganzheitliche Lebensbegleitung,Peer,M4.1,Standard,01-03-2014,08-04-2014,08-04-2016,669.0,Report+Certificate
44959.0,Zentrum Mensch Andrea Stoffers,Peer,M4.1,Standard,12-03-2014,31-03-2014,31-03-2016,494.0,Report+Certificate
44961.0,sun.e-solution GmbH,Peer,M4.1,Standard,31-01-2016,31-05-2016,31-05-2018,381.0,Report+Certificate
44963.0,Talents4Good GmbH,Peer,M4.1,Standard,31-07-2014,31-12-2015,31-12-2017,454.0,Report+Certificate
44965.0,Vorarlberger Gemeindeverband,Peer,M4.1,Standard,30-06-2016,30-09-2016,30-09-2018,767.0,Report+Certificate
45134.0,Unternehmensberatung & Training Dr. Sukowski,Peer,M4.1,Standard,30-11-2015,31-12-2015,31-12-2017,387.0,Report+Certificate
45136.0,Volkshilfe Tirol,Peer,M4.0,Standard,22-04-2013,30-06-2013,30-06-2015,504.0,Report+Certificate
45138.0,Walch Bewegt GmbH,Peer,M4.1,Standard,02-09-2014,31-05-2014,31-05-2016,638.0,Report+Certificate
45140.0,"wellYunit, Sabine Siehl e.K.",Peer,M4.1,Standard,27-03-2014,28-02-2014,28-02-2016,341.0,Report+Certificate
45142.0,WirkWandel Impuls GmbH,Peer,M4.1,Standard,30-11-2015,31-12-2015,31-12-2017,487.0,Report+Certificate
14881.0,Wissenschaftsladen Hannover e.V.,Peer,M4.1,Standard,30-09-2016,30-09-2017,30-09-2019,598.0,Report+Certificate
45146.0,DAS ZENTRUM – Marietta Sonja Keller,Peer,M4.0,Standard,01-03-2013,30-06-2013,30-06-2015,219.0,Report+Certificate
45156.0,zimmerwerkstatt Nicola Bannier und Michael Weber,Peer,M4.1,Standard,20-01-2014,28-02-2014,28-02-2016,534.0,Report+Certificate
45835.0,Meisterfloristik Oberndorf,Peer,M5.0,Full,08-09-2021,30-06-2022,30-06-2024,320.0,Report+Certificate
45839.0,Soziale Initiative gem. GmbH,Peer,M5.0,Full,08-09-2021,30-06-2022,30-06-2024,603.0,Report+Certificate
45841.0,Theater ecce,Peer,M5.0,Full,08-09-2021,30-06-2022,30-06-2024,566.0,Report+Certificate
45871.0,Greenpeace Schweiz,Peer,M5.0,Full,09-09-2021,31-10-2021,31-10-2023,731.0,Report+Certificate
45874.0,GWÖ Schweiz,Peer,M5.0,Full,09-09-2021,31-10-2021,31-10-2023,656.0,Report+Certificate
45948.0,Fastenopfer,Peer,M5.0,Compact,10-09-2021,31-10-2021,31-10-2023,544.0,Report+Certificate
45950.0,Stiftung Praktischer Umweltschutz Schweiz – Pusch,Peer,M5.0,Full,10-09-2021,31-10-2021,31-10-2023,539.0,Report+Certificate
45955.0,öbu – der Verband für nachhaltiges Wirtschaften (Verein),Peer,M5.0,Compact,10-09-2021,31-10-2021,31-10-2023,452.0,Report+Certificate
46711.0,Kinder lernen Leben (KileLe) gGmbH,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,352.0,Report+Certificate
46969.0,Ev. Jugendhilfe Geltow,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,379.0,Report+Certificate
46971.0,Ev. Jugendhilfe Bochum,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,435.0,Report+Certificate
46973.0,Ev. Jugendhilfe Münsterland gGmbH,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,487.0,Report+Certificate
46983.0,Diakonieverbund Schweicheln e.V. – Vorstandsbereich und Zentrale Verwaltung,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,395.0,Report+Certificate
46986.0,"abw – gemeinnützige Gesellschaft für Arbeit, Bildung und Wohnen mbH",Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,358.0,Report+Certificate
46988.0,Ev. Jugendhilfe Schweicheln,Peer,M5.0,Compact,17-09-2021,31-10-2021,31-10-2023,442.0,Report+Certificate
47141.0,TOFU Manufaktur Christian Nagel GmbH,Peer,M5.0,Compact,20-09-2021,31-10-2021,31-10-2023,524.0,Certificate
47812.0,deVega Medien GmbH,Peer,M5.0,Full,27-09-2021,31-10-2021,31-10-2023,256.0,Report+Certificate
47814.0,Degree Clothing GmbH,Peer,M5.0,Full,27-09-2021,31-10-2021,31-10-2023,342.0,Report+Certificate
47816.0,Willert Holding GmbH,Peer,M5.0,Full,27-09-2021,31-10-2021,31-10-2023,183.0,Report+Certificate
48622.0,Medus des Andreas Gögele & Co. KG,Peer,M5.0,Full,07-10-2021,28-02-2020,28-02-2022,249.0,Report+Certificate
48630.0,MITTELBERGER & CO OHG,Peer,M5.0,Full,07-10-2021,30-12-2018,30-12-2020,482.0,Report+Certificate
50336.0,Kerstin Trümper Kumaus Projektmanagement & Coaching,Peer,M5.0,Compact,24-10-2021,31-10-2021,31-10-2023,334.0,Report+Certificate
50520.0,Textlandia Sibylle Reuter,Peer,M5.0,Compact,25-10-2021,31-10-2021,31-10-2023,586.0,Report+Certificate
53438.0,Reishofers Pasch UG,Peer,M5.0,Compact,26-10-2021,31-10-2021,31-10-2023,242.0,Report+Certificate
51013.0,GM Software Systeme GmbH,Peer,M5.0,Compact,28-10-2021,31-10-2021,31-10-2023,289.0,Report+Certificate
52981.0,Lederer Boutique Hotel,Peer,M5.0,Compact,16-11-2021,15-11-2021,15-11-2023,236.0,Report+Certificate
52985.0,Hotel Melanie GmbH,Peer,M5.0,Compact,16-11-2021,15-11-2021,15-11-2023,331.0,Report+Certificate
52990.0,Hotel zur Post GmbH,Peer,M5.0,Compact,16-11-2021,15-11-2021,15-11-2023,470.0,Report+Certificate
52993.0,Geschw. Steiner Felseralm GmbH & Co.KG.,Peer,M5.0,Compact,16-11-2021,15-11-2021,15-11-2023,320.0,Report+Certificate
55121.0,Beschäftigungsförderung Göttingen (kAöR),Peer,M5.0,Compact,01-12-2021,30-11-2021,30-11-2023,427.0,Report+Certificate
55125.0,Deutsches Theater in Göttingen GmbH,Peer,M5.0,Compact,01-12-2021,30-11-2021,30-11-2023,426.0,Report+Certificate
55127.0,Kommunale Dienste Göttingen (KDG) kAöR,Peer,M5.0,Compact,01-12-2021,30-11-2021,30-11-2023,342.0,Report+Certificate
55129.0,Seniorenzentrum Göttingen gGmbH,Peer,M5.0,Compact,01-12-2021,30-11-2021,30-11-2023,360.0,Report+Certificate
55981.0,Ernährungs-Vitalstoffberatung Lydia Zahn,Peer,M5.0,Full,08-12-2021,21-12-2021,21-12-2023,306.0,Report+Certificate
55987.0,Die Praxis – Maya Heinrichmeier,Peer,M5.0,Full,08-12-2021,21-12-2021,21-12-2023,418.0,Report+Certificate
56033.0,Sempact AG,Peer,M5.0,Full,08-12-2021,21-12-2021,21-12-2023,310.0,Report+Certificate
56298.0,Hotel Grafenast GmbH,Peer,M5.0,Full,11-12-2021,24-01-2022,24-01-2024,424.0,Report+Certificate
56300.0,Biohotel Stillebach GmbH & CoKG,Peer,M5.0,Full,11-12-2021,24-01-2022,24-01-2024,421.0,Report+Certificate
56302.0,Hotel Leutascherhof – Wandl OHG,Peer,M5.0,Full,11-12-2021,24-01-2022,24-01-2024,409.0,Certificate
56307.0,Biohotel Rupertus GmbH & CoKG,Peer,M5.0,Compact,11-12-2021,31-12-2021,31-12-2023,459.0,Report+Certificate
56309.0,Hotel Steineggerhof Resch Kurt & CoKG,Peer,M5.0,Compact,11-12-2021,31-12-2021,31-12-2023,419.0,Report+Certificate
56311.0,Biohotel Bergkristall,Peer,M5.0,Compact,11-12-2021,31-12-2021,31-12-2023,415.0,Report+Certificate
56313.0,Naturresort Gerbehof,Peer,M5.0,Compact,11-12-2021,31-12-2021,31-12-2023,536.0,Report+Certificate
56526.0,Breinlinger Ingenieure,Peer,M5.0,Compact,14-12-2021,31-12-2021,31-12-2023,496.0,Certificate
56534.0,Kloster Kirchberg – Berneuchener Verein,Peer,M5.0,Compact,14-12-2021,,,,
56536.0,Mutpol – Diakonische Jugendhilfe Tuttlingen,Peer,M5.0,Compact,14-12-2021,,,,
52502.0,Baril Coatings,Peer,M5.0,Compact,28-12-2021,31-01-2021,31-01-2023,413.0,Certificate
59391.0,No Time To Waste (Snew),Peer,M5.0,Compact,07-01-2022,31-01-2021,31-01-2023,688.0,Certificate
59402.0,Parktheater Eindhoven,Peer,M5.0,Compact,07-01-2022,,,,
62100.0,TESD GmbH,Peer,M5.0,Full,28-01-2022,31-10-2022,31-10-2024,532.0,Certificate
62102.0,lahaye tiedemann gestalten GbR,Peer,M5.0,Full,28-01-2022,31-10-2022,31-10-2024,595.0,Certificate
62105.0,BOS Balance of Storage Systems,Peer,M5.0,Full,28-01-2022,31-10-2022,31-10-2024,218.0,Certificate
,datracon GmbH & Co. KG,Peer,M5.0,Full,28-01-2022,31-10-2022,31-10-2024,,Certificate
,ICF Germany Charter Chapter e.V,Peer,M5.0,Full,28-01-2022,31-10-2022,31-10-2024,,Certificate
62183.0,Uitgeverij Genoeg,Peer,M5.0,Compact,28-01-2022,,,,
64591.0,PRO-PLAN GmbH,Peer,M5.0,Compact,15-02-2022,30-11-2022,30-11-2024,370.0,Certificate
64599.0,Bio Metzgerei Juffinger GmbH,Peer,M5.0,Compact,15-02-2022,30-11-2022,30-11-2024,504.0,Certificate
64601.0,Dödlinger Touristik GmbH,Peer,M5.0,Compact,15-02-2022,30-11-2022,30-11-2024,277.0,Certificate
64664.0,Onze-Lieve-Vrouwekathedraal Antwerpen,Peer,M5.0,Compact,15-02-2022,30-06-2022,30-06-2024,326.0,Report+Certificate
64666.0,de Koer,Peer,M5.0,Compact,15-02-2022,30-06-2022,30-06-2024,546.0,Report+Certificate
64668.0,Campus National,Peer,M5.0,Compact,15-02-2022,30-06-2022,30-06-2024,524.0,Report+Certificate
64670.0,Maria-Elisabeth Belpaire,Peer,M5.0,Compact,15-02-2022,30-06-2022,30-06-2024,531.0,Report+Certificate
76896.0,International School Augsburg -ISA- gAG,Peer,M5.0,Full,23-05-2022,31-01-2023,31-01-2025,278.0,Certificate
76898.0,Team23 GmbH,Peer,M5.0,Full,23-05-2022,31-01-2023,31-01-2025,265.0,Certificate
,IBB Ingenieurbüro Bernstetter,Peer,M5.0,Full,24-05-2022,30-06-2022,30-06-2024,,Report+Certificate
14960.0,Gerlinde Lamberty,Peer,M5.0,Full,24-05-2022,01-06-2022,01-06-2024,568.0,Report+Certificate
77329.0,Haus Luise,Peer,M5.0,Full,29-05-2022,31-07-2022,31-07-2024,496.0,Certificate
77336.0,Werner Furtner Consulting,Peer,M5.0,Full,29-05-2022,30-06-2022,30-06-2024,461.0,Report+Certificate
78313.0,Allgäu Batterie GmbH & Co. KG,Peer,M5.0,Full,08-06-2022,31-07-2022,31-07-2024,266.0,Report+Certificate
36662.0,Reinhard Decker Unternehmensberater,Peer,M5.0,Compact,09-06-2022,30-11-2022,30-11-2024,433.0,Certificate
78430.0,müller ofenbau gmbh,Peer,M5.0,Compact,09-06-2022,30-11-2022,30-11-2024,336.0,Certificate
78432.0,TECTUM GmbH,Peer,M5.0,Compact,09-06-2022,30-11-2022,30-11-2024,297.0,Certificate
78890.0,lands,Peer,M5.0,Compact,13-06-2022,31-07-2022,31-07-2024,626.0,Certificate
79370.0,Anne Berg – Bewusster Wandel,Peer,M5.0,Compact,17-06-2022,31-07-2022,31-07-2024,509.0,Certificate
80060.0,"MehrWert GmbH für Finanzberatung und Vermittlung, Bamberg",Peer,M5.0,Compact,31-10-2022,31-10-2022,31-10-2024,325.0,Report+Certificate
80062.0,"Ökokiste Schwarzach e.K., Schwarzach a. Main",Peer,M5.0,Compact,31-10-2022,31-10-2022,31-10-2024,424.0,Report+Certificate
80067.0,Radius UG Fahrradkurier,Peer,M5.0,Compact,05-11-2022,31-10-2022,31-10-2024,426.0,Report+Certificate
80072.0,"MINOVA Information Services GmbH, Würzburg",Peer,M5.0,Compact,02-11-2022,31-10-2022,31-10-2024,221.0,Report+Certificate
80263.0,Barghorn GmbH & Co. KG,Peer,M5.0,Compact,26-06-2022,31-12-2022,31-12-2024,707.0,Report+Certificate
80265.0,Artist MesseService und -Bau GmbH & Co. KG,Peer,M5.0,Compact,26-06-2022,31-12-2022,31-12-2024,584.0,Report+Certificate
80267.0,Edition Progris,Peer,M5.0,Compact,26-06-2022,31-12-2022,31-12-2024,488.0,Report+Certificate
80269.0,IB Bernsteinzimmer Immobilienverwaltung GmbH,Peer,M5.0,Compact,26-06-2022,31-12-2022,31-12-2024,757.0,Report+Certificate
80677.0,Imdahl-Institut,Peer,M5.0,Compact,28-06-2022,31-07-2022,31-07-2024,448.0,Certificate
82861.0,Volkshochschule & Sing- und Musikschule Kempten (Allgäu)  und nördlicher Teil des Landkreises Oberallgäu e.V.,Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,446.0,Report+Certificate
82864.0,ANWANDER (Anwander GmbH & Co. KG / Anwander-Waldmann GmbH & Co. KG),Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,257.0,Report+Certificate
82868.0,Gemeinschaft Sulzbrunn eG,Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,445.0,Report+Certificate
82902.0,renergie Allgäu e.V.,Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,567.0,Report+Certificate
82906.0,Lebenshilfe Ostallgäu-Kaufbeuren e.V.,Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,374.0,Report+Certificate
82913.0,Naturpark Nagelfluhkette e.V.,Peer,M5.0,Full,08-07-2022,31-07-2022,31-07-2024,371.0,Report+Certificate
82924.0,Biohof Lecker GbR,Peer,M5.0,Full,08-07-2022,31-12-2022,31-12-2024,358.0,Certificate
82926.0,Grünland der Bioladen,Peer,M5.0,Full,08-07-2022,31-12-2022,31-12-2024,327.0,Report+Certificate
83190.0,Kollar GmbH,Peer,M5.0,Full,11-07-2022,30-11-2022,30-11-2024,557.0,Report+Certificate
83220.0,upDATE Gesellschaft für Beratung und Training mbH,Peer,M5.0,Compact,11-07-2022,30-09-2022,30-09-2024,287.0,Report+Certificate
83223.0,Institut für Nachhaltigkeit – Institute for Sustainability,Peer,M5.0,Compact,11-07-2022,30-09-2022,30-09-2024,390.0,Report+Certificate
83226.0,Kieferorthopädie Löwenzahn,Peer,M5.0,Compact,11-07-2022,30-09-2022,30-09-2024,107.0,Report+Certificate
83738.0,RÖSTTROMMEL GMBH KAFFEERÖSTEREI,Peer,M5.0,Compact,13-07-2022,30-09-2022,30-09-2024,154.0,Report+Certificate
83967.0,Evelyn Peppler,Peer,M5.0,Compact,16-07-2022,31-08-2022,31-08-2024,365.0,Report+Certificate
83986.0,BLANK_CANVAS,Peer,M5.0,Compact,16-07-2022,31-08-2022,31-08-2024,288.0,Report+Certificate
83988.0,EcoEmbassy,Peer,M5.0,Compact,16-07-2022,31-08-2022,31-08-2024,217.0,Report+Certificate
84520.0,"becker druck, F.W. Becker GmbH",Peer,M5.0,Compact,24-07-2022,31-12-2022,31-12-2024,254.0,Report+Certificate
84555.0,Caritasverband Arnsberg-Sundern e.V.,Peer,M5.0,Compact,25-07-2022,31-12-2022,31-12-2024,324.0,Report+Certificate
84568.0,Ökokiste Bosshammersch Hof,Peer,M5.0,Compact,25-07-2022,31-12-2022,31-12-2024,668.0,Report+Certificate
84571.0,Big Picture Consulting GmbH,Peer,M5.0,Full,25-07-2022,31-07-2022,31-07-2024,168.0,Report+Certificate
84610.0,Content5 AG,Peer,M5.0,Full,25-07-2022,31-07-2022,31-07-2024,243.0,Report+Certificate
84747.0,forStory GmbH,Peer,M5.0,Full,26-07-2022,31-07-2022,31-07-2024,344.0,Certificate
84749.0,NEST Architekten GbR,Peer,M5.0,Full,26-07-2022,31-07-2022,31-07-2024,395.0,Report+Certificate
84783.0,Hotel & Restaurant Menge,Peer,M5.0,Compact,26-07-2022,31-12-2022,31-12-2024,305.0,Report+Certificate
85041.0,"Berglandkräuter aus Hessen, M. Rehs & U. Kern GbR",Peer,M5.0,Compact,28-07-2022,31-12-2022,31-12-2024,492.0,Report+Certificate
85214.0,Bioland Lammertzhof – Fam. Hannen GbR,Peer,M5.0,Compact,01-08-2022,31-12-2022,31-12-2024,661.0,Report+Certificate
85360.0,Markt5- Der regionale Concept Store,Peer,M5.0,Compact,02-08-2022,31-12-2022,31-12-2024,255.0,Report+Certificate
85412.0,Bioladen Regenbogen Thomas Wälter,Peer,M5.0,Compact,03-08-2022,31-12-2022,31-12-2024,306.0,Report+Certificate
87387.0,Blackroll AG,Peer,M5.0,Compact,11-08-2022,24-08-2022,24-08-2024,296.0,Report+Certificate
87389.0,Rolf Schanz Gmbh – Schanz Bänder,Peer,M5.0,Compact,11-08-2022,,,,
87391.0,Strobel AG,Peer,M5.0,Compact,11-08-2022,25-08-2022,25-08-2024,369.0,Report+Certificate
87407.0,Caritasverband Paderborn e.V.,Peer,M5.0,Compact,12-08-2022,31-08-2022,31-08-2024,379.0,Certificate
87410.0,GAB Gesellschaft für Arbeits- und Berufsförderung Bielefeld mbH.,Peer,M5.0,Compact,12-08-2022,31-08-2022,31-08-2024,271.0,Certificate
87413.0,Schloss Hamborn Rudolf Steiner Werkgemeinschaft e.V.,Peer,M5.0,Compact,12-08-2022,31-08-2022,31-08-2024,574.0,Certificate
87416.0,Struck-Leuchten GmbH & Co. KG,Peer,M5.0,Compact,12-08-2022,31-08-2022,31-08-2024,227.0,Certificate
90060.0,Bureau SoSo – Nachhaltiges Grafikdesign,Peer,M5.0,Compact,06-09-2022,31-03-2023,31-03-2025,382.0,Report+Certificate
90090.0,Simon Veith | Nachhaltige Fotografie,Peer,M5.0,Compact,06-09-2022,31-03-2023,31-03-2025,482.0,Report+Certificate
90359.0,Schwarzer Business Quality,Peer,M5.0,Compact,08-09-2022,31-10-2022,31-10-2024,246.0,Report+Certificate
90581.0,Dr. Dr. Behrens Beratung Coaching Training,Peer,M5.0,Compact,11-09-2022,31-10-2022,31-10-2024,222.0,Report+Certificate
90787.0,BMR Human Resources Interim Management,Peer,M5.0,Compact,13-09-2022,31-10-2022,31-10-2024,209.0,Report+Certificate
90809.0,Carry Products GmbH,Peer,M5.0,Compact,13-09-2022,31-08-2022,31-08-2024,488.0,Report+Certificate
90814.0,REUTER × BOBETH,Peer,M5.0,Compact,13-09-2022,31-08-2022,31-08-2024,412.0,Report+Certificate
90816.0,BRILLENkammer,Peer,M5.0,Compact,13-09-2022,31-08-2022,31-08-2024,472.0,Report+Certificate
90862.0,Pro Raum GmbH,Peer,M5.0,Compact,13-09-2022,31-03-2023,31-03-2025,319.0,Report+Certificate
,Enreda,Peer,M5.0,Full,01-11-2019,,,,
,WeWater,Peer,M5.0,Full,03-11-2020,,,,
,Circuitos Aljarafe,Peer,M5.0,Full,04-11-2019,,,,
,Ruth Palomero S.L.,Peer,M5.0,Full,04-11-2019,,,,
,INFORATGE S.C,Peer,M5.0,Full,04-11-2019,,,,
,HELIA Cooperativa Valenciana,Peer,M5.0,Full,04-11-2019,,,,
,ETIC OnLine S.L.,Peer,M5.0,Full,04-11-2019,,,,
,Lago Becu SL,Peer,M5.0,Full,06-10-2023,,,,
,Horta de Rajolar,Peer,M5.0,Full,06-11-2019,,,,
,Piben Fruits,Peer,M5.0,Full,06-11-2019,,,,
,Bioproducts,Peer,M5.0,Full,06-11-2019,,,,
92361.0,"Action Waterscape, S.L.",Peer,M5.0,Full,10-03-2016,,,,
92363.0,Cuinatur,Peer,M5.0,Full,10-12-2019,,,,
92365.0,Grupo La Plana,Peer,M5.0,Full,10-12-2019,,,,
92367.0,Hotel Voramar,Peer,M5.0,Full,10-12-2019,,,,
,Green Urban Data SL,Peer,M5.0,Full,13-10-2021,,,,
,Arca de Babel S.L,Peer,M5.0,Full,14-10-2020,,,,
,Agricología José Manuel Bisetto,Peer,M5.0,Full,14-11-2019,,,,
,Viña ecológica Miguel Poveda Justamante,Peer,M5.0,Full,14-11-2019,,,,
,Grasaica S.L.,Peer,M5.0,Full,15-03-2021,,,,
,Buscándome Las Habichuelas (BLH),Peer,M5.0,Full,15-03-2021,,,,
,Escuela Ideo,Peer,M5.0,Full,16-11-2018,,,,
,Urbaser S.A,Peer,M5.0,Full,18-02-2019,,,,
,GAE comunidades,Peer,M5.0,Full,18-02-2019,,,,
,Chocolates Artesanos Isabel,Peer,M5.0,Full,18-07-2018,,,,
,AFEF-EBC,Peer,M5.0,Full,18-09-2020,,,,
,Asociación Traperos de Emaús Murcia,Peer,M5.0,Full,18-09-2020,,,,
92393.0,Biotremol,Peer,M5.0,Full,19-10-2020,,,,
,Eco Invéntame,Peer,M5.0,Full,19-10-2020,,,,
,Espais per conviure,Peer,M5.0,Full,19-10-2020,,,,
,Natura cultura y servicios ambientales S.L.,Peer,M5.0,Full,20-10-2020,,,,
,Produccions Metrònoms S.L.,Peer,M5.0,Full,20-10-2020,,,,
92403.0,Coworking Nomad,Peer,M5.0,Full,22-03-2022,,,,
,Seco Durán S.L.,Peer,M5.0,Full,22-03-2022,,,,
,SAPIENS ENERGÍA COOP. V.,Peer,M5.0,Full,22-10-2021,,,,
,CREARQCIO COOP. V,Peer,M5.0,Full,22-10-2021,,,,
,Iniciativas industriales de Tenerife Siglo XXI S.l,Peer,M5.0,Full,26-02-2019,,,,
,Astrotouristing,Peer,M5.0,Full,26-02-2019,,,,
,Shine Psicología y Coaching S.L,Peer,M5.0,Full,26-02-2019,,,,
92403.0,Coworking Nomad,Peer,M5.0,Full,26-02-2019,,,,
,Crowd Spain S.L,Peer,M5.0,Full,26-02-2019,,,,
,Agresta Soc. Cooperativa,Peer,M5.0,Full,26-02-2019,,,,
,Playamar y Turismo,Peer,M5.0,Full,26-02-2019,,,,
,Guia Natura Eco Tourism,Peer,M5.0,Full,26-02-2019,,,,
,El Sol es vida,Peer,M5.0,Full,26-02-2019,,,,
,Mª Jesús Pérez Domínguez,Peer,M5.0,Full,26-02-2019,,,,
,Solange A. Ottonello Tuya,Peer,M5.0,Full,26-02-2019,,,,
,ISABA PROJETS S.A.,Peer,M5.0,Full,27-10-2021,,,,
92435.0,IMPRESUM GRAFICAS LITOLEMAS.L.,Peer,M5.0,Full,27-10-2021,,,,
,Club de Fútbol Popular Orihuela Deportiva,Peer,M5.0,Full,27-11-2021,,,,
,Trasub La Vila S.L.,Peer,M5.0,Full,27-12-2021,,,,
,Seniors Vida Sostenible,Peer,M5.0,Full,30-10-2018,,,,
,Altur coop,Peer,M5.0,Full,30-10-2018,,,,
,La Urdimbre,Peer,M5.0,Full,30-10-2019,,,,
92367.0,Hotel Voramar,Peer,M5.0,Full,30-11-2019,,,,
92363.0,Cuinatur,Peer,M5.0,Full,30-11-2019,,,,
,Pou de Beca,Peer,M5.0,Full,30-11-2019,,,,
,Supernaranjas,Peer,M5.0,Full,30-11-2019,,,,
,Aplicaciones Industriales Valencianas S.L.,Peer,M5.0,Full,30-11-2019,,,,
92457.0,Animación y logística cultural S.L.U.,Peer,M5.0,Full,30-11-2019,,,,
92608.0,beckers bester GmbH,Peer,M5.0,Compact,26-09-2022,31-10-2022,31-10-2024,255.0,Report+Certificate
92832.0,Naturkost Elkershausen GmbH,Peer,M5.0,Compact,28-09-2022,31-10-2022,31-10-2024,421.0,Report+Certificate
92844.0,Zimmerei Erhard Diedrich GmbH,Peer,M5.0,Compact,28-09-2022,31-10-2022,31-10-2024,282.0,Report+Certificate
93873.0,Lotta Karotta Bio-Lieferservice OHG,Peer,M5.0,Compact,05-10-2022,31-10-2022,31-10-2024,411.0,Report+Certificate
93954.0,Schöberl & Pöll GmbH,Peer,M5.0,Full,06-10-2022,30-11-2022,30-11-2024,568.0,Report+Certificate
